question,reference_answer,answer,score,dataset,normalized_score,normalized_score2,bert_length,indobert_length,albert_length,longformer_length,multibert_length,indoalbert_length
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"Makanan 4 sehat 5 sempurna adalah konsep makanan sehat yang dikampanyekan pemerintah sejak tahun 1955. Dalam konsep 4 sehat 5 sempurna, makanan sehat adalah makanan yang mengandung 4 sumber nutrisi yaitu makanan pokok, lauk pauk, sayur-sayuran, buah-buahan, dan disempurnakan dengan susu. Jika dilihat dari kandungannya, makanan 4 sehat 5 sempurna adalah makanan yang mengandung karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh.",memenuhi kebutuhan kecukupan gizi pada tubuh ,10.0,analisis_essay,0.1,10,213,112,201,231,153,114
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"Makanan 4 sehat 5 sempurna adalah konsep makanan sehat yang dikampanyekan pemerintah sejak tahun 1955. Dalam konsep 4 sehat 5 sempurna, makanan sehat adalah makanan yang mengandung 4 sumber nutrisi yaitu makanan pokok, lauk pauk, sayur-sayuran, buah-buahan, dan disempurnakan dengan susu. Jika dilihat dari kandungannya, makanan 4 sehat 5 sempurna adalah makanan yang mengandung karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh.","makanan sehat yang mengandung 4 sumber nutrisi yaitu makanan pokok, lauk pauk, sayur - sayuran, buah - buahan dan disempurnakan oleh susu. makanan 4 sehat 5 sempurna adalah makanan yang mengandung karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh. ",77.0,analisis_essay,0.77,77,290,156,271,313,209,158
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"Makanan 4 sehat 5 sempurna adalah konsep makanan sehat yang dikampanyekan pemerintah sejak tahun 1955. Dalam konsep 4 sehat 5 sempurna, makanan sehat adalah makanan yang mengandung 4 sumber nutrisi yaitu makanan pokok, lauk pauk, sayur-sayuran, buah-buahan, dan disempurnakan dengan susu. Jika dilihat dari kandungannya, makanan 4 sehat 5 sempurna adalah makanan yang mengandung karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh.","Makanan 4 sehat 5 sempurna adalah makanan yang kandungan gizinya dibutuhkan oleh tubuh, seperti vitamin, mineral, karbohidrat dan lain-lain. ",55.0,analisis_essay,0.55,55,247,132,231,266,178,134
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"Makanan 4 sehat 5 sempurna adalah konsep makanan sehat yang dikampanyekan pemerintah sejak tahun 1955. Dalam konsep 4 sehat 5 sempurna, makanan sehat adalah makanan yang mengandung 4 sumber nutrisi yaitu makanan pokok, lauk pauk, sayur-sayuran, buah-buahan, dan disempurnakan dengan susu. Jika dilihat dari kandungannya, makanan 4 sehat 5 sempurna adalah makanan yang mengandung karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh.","makanan yang mengandung nasi,sayur, buah, lauk-pauk, dan susu ",30.0,analisis_essay,0.3,30,220,122,206,240,161,124
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"Makanan 4 sehat 5 sempurna adalah konsep makanan sehat yang dikampanyekan pemerintah sejak tahun 1955. Dalam konsep 4 sehat 5 sempurna, makanan sehat adalah makanan yang mengandung 4 sumber nutrisi yaitu makanan pokok, lauk pauk, sayur-sayuran, buah-buahan, dan disempurnakan dengan susu. Jika dilihat dari kandungannya, makanan 4 sehat 5 sempurna adalah makanan yang mengandung karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh.","makanan 4 sehat 5 sempurna yang menjelaskan kandungan gizi ideal manusia. Makanan 4 sehat terdiri nasi, lauk pauk, sayur-sayuran, dan buah-buahan 5 sempurnanya adalah susu. Nasi merupakan sumber karbohidrat, lauk pauk sebagai protein, sayuran minaral dan buaha-buahan sebagai vitamin. ",58.0,analisis_essay,0.58,57,302,166,286,323,221,168
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"Makanan 4 sehat 5 sempurna adalah konsep makanan sehat yang dikampanyekan pemerintah sejak tahun 1955. Dalam konsep 4 sehat 5 sempurna, makanan sehat adalah makanan yang mengandung 4 sumber nutrisi yaitu makanan pokok, lauk pauk, sayur-sayuran, buah-buahan, dan disempurnakan dengan susu. Jika dilihat dari kandungannya, makanan 4 sehat 5 sempurna adalah makanan yang mengandung karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh.","4 sehat 5 sempurna merupakan makanan yang mengandung beberapa zat yang penting bagi tubuh yaitu karbohidrat, mineral, protein, vitamin dan lemak jenuh dalam jumlah yang tidak banyak. ",47.0,analisis_essay,0.47,47,258,137,243,279,180,139
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"Makanan 4 sehat 5 sempurna adalah konsep makanan sehat yang dikampanyekan pemerintah sejak tahun 1955. Dalam konsep 4 sehat 5 sempurna, makanan sehat adalah makanan yang mengandung 4 sumber nutrisi yaitu makanan pokok, lauk pauk, sayur-sayuran, buah-buahan, dan disempurnakan dengan susu. Jika dilihat dari kandungannya, makanan 4 sehat 5 sempurna adalah makanan yang mengandung karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh.","makanan yang dapat menyehatkan tubuh dan mengandung banyak protein, mineral, nutrisi yang baik bagi tubuh kita. ",30.0,analisis_essay,0.3,30,232,125,217,251,165,127
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"Makanan 4 sehat 5 sempurna adalah konsep makanan sehat yang dikampanyekan pemerintah sejak tahun 1955. Dalam konsep 4 sehat 5 sempurna, makanan sehat adalah makanan yang mengandung 4 sumber nutrisi yaitu makanan pokok, lauk pauk, sayur-sayuran, buah-buahan, dan disempurnakan dengan susu. Jika dilihat dari kandungannya, makanan 4 sehat 5 sempurna adalah makanan yang mengandung karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh.","Makanan 4 sehat 5 sempurna adalah konsep makanan sehat yang dikampanyekan pemerintah sejak tahun 1955. Dalam konsep 4 sehat 5 sempurna, makanan sehat adalah makanan yang mengandung 4 sumber nutrisi yaitu makanan pokok, lauk pauk, sayur-sayuran, buah-buahan, dan disempurnakan dengan susu. Jika dilihat dari kandungannya, makanan 4 sehat 5 sempurna adalah makanan yang mengandung karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh. ",95.0,analisis_essay,0.95,95,359,190,336,388,254,192
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"Makanan 4 sehat 5 sempurna adalah konsep makanan sehat yang dikampanyekan pemerintah sejak tahun 1955. Dalam konsep 4 sehat 5 sempurna, makanan sehat adalah makanan yang mengandung 4 sumber nutrisi yaitu makanan pokok, lauk pauk, sayur-sayuran, buah-buahan, dan disempurnakan dengan susu. Jika dilihat dari kandungannya, makanan 4 sehat 5 sempurna adalah makanan yang mengandung karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh.","menu makanan yang lengkap dan mengandung zat gizi yang dibutuhkan oleh tubuh seperti karbohidrat, protein, vitamin dan mineral. Masing-masing zat gizi ini terkandung dalam berbagai jenis makanan yang berbeda. Karena itu menu makanan harus bernekaragam. Agar kebutuhan gizi yang di perluka tubuh terpenuhi. ",46.0,analisis_essay,0.46,46,302,160,289,328,213,162
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"Makanan 4 sehat 5 sempurna adalah konsep makanan sehat yang dikampanyekan pemerintah sejak tahun 1955. Dalam konsep 4 sehat 5 sempurna, makanan sehat adalah makanan yang mengandung 4 sumber nutrisi yaitu makanan pokok, lauk pauk, sayur-sayuran, buah-buahan, dan disempurnakan dengan susu. Jika dilihat dari kandungannya, makanan 4 sehat 5 sempurna adalah makanan yang mengandung karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh.",makanan yang mengandung banyak nutrisi bagi tubuh kita agar tubuh menjadi sehat ,12.0,analisis_essay,0.12,12,223,118,209,241,156,120
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"Makanan 4 sehat 5 sempurna adalah konsep makanan sehat yang dikampanyekan pemerintah sejak tahun 1955. Dalam konsep 4 sehat 5 sempurna, makanan sehat adalah makanan yang mengandung 4 sumber nutrisi yaitu makanan pokok, lauk pauk, sayur-sayuran, buah-buahan, dan disempurnakan dengan susu. Jika dilihat dari kandungannya, makanan 4 sehat 5 sempurna adalah makanan yang mengandung karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh.","makanan yang mengandung karbohidrat, protein, vitamin, mineral, dan susu ",31.0,analisis_essay,0.31,31,217,119,204,235,158,121
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"Makanan 4 sehat 5 sempurna adalah konsep makanan sehat yang dikampanyekan pemerintah sejak tahun 1955. Dalam konsep 4 sehat 5 sempurna, makanan sehat adalah makanan yang mengandung 4 sumber nutrisi yaitu makanan pokok, lauk pauk, sayur-sayuran, buah-buahan, dan disempurnakan dengan susu. Jika dilihat dari kandungannya, makanan 4 sehat 5 sempurna adalah makanan yang mengandung karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh.","makanan yang mengandung karbohidrat,protein, vitamin,lemak dan susu ",31.0,analisis_essay,0.31,31,218,118,204,235,158,120
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"Makanan 4 sehat 5 sempurna adalah konsep makanan sehat yang dikampanyekan pemerintah sejak tahun 1955. Dalam konsep 4 sehat 5 sempurna, makanan sehat adalah makanan yang mengandung 4 sumber nutrisi yaitu makanan pokok, lauk pauk, sayur-sayuran, buah-buahan, dan disempurnakan dengan susu. Jika dilihat dari kandungannya, makanan 4 sehat 5 sempurna adalah makanan yang mengandung karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh.","makanan yang berupa susu, daging, buah, sayur, nasi ",23.0,analisis_essay,0.23,23,216,118,202,233,156,120
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"Makanan 4 sehat 5 sempurna adalah konsep makanan sehat yang dikampanyekan pemerintah sejak tahun 1955. Dalam konsep 4 sehat 5 sempurna, makanan sehat adalah makanan yang mengandung 4 sumber nutrisi yaitu makanan pokok, lauk pauk, sayur-sayuran, buah-buahan, dan disempurnakan dengan susu. Jika dilihat dari kandungannya, makanan 4 sehat 5 sempurna adalah makanan yang mengandung karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh.","makanan yang mengandung karbohidrat, vitamin, mineral, zat besi, dan kalsium ",31.0,analisis_essay,0.31,31,221,120,209,239,161,122
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"Makanan 4 sehat 5 sempurna adalah konsep makanan sehat yang dikampanyekan pemerintah sejak tahun 1955. Dalam konsep 4 sehat 5 sempurna, makanan sehat adalah makanan yang mengandung 4 sumber nutrisi yaitu makanan pokok, lauk pauk, sayur-sayuran, buah-buahan, dan disempurnakan dengan susu. Jika dilihat dari kandungannya, makanan 4 sehat 5 sempurna adalah makanan yang mengandung karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh.","Makanan yang mengandung nasi, sayur, daging, buah, dan susu. ",27.0,analisis_essay,0.27,27,218,120,204,235,159,122
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"Makanan 4 sehat 5 sempurna adalah konsep makanan sehat yang dikampanyekan pemerintah sejak tahun 1955. Dalam konsep 4 sehat 5 sempurna, makanan sehat adalah makanan yang mengandung 4 sumber nutrisi yaitu makanan pokok, lauk pauk, sayur-sayuran, buah-buahan, dan disempurnakan dengan susu. Jika dilihat dari kandungannya, makanan 4 sehat 5 sempurna adalah makanan yang mengandung karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh.","makanan yang terdiri dari nasi,lauk pauk, sayur-sayuran ,buah-buahan dan susu ",31.0,analisis_essay,0.31,31,228,126,214,245,166,128
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"Makanan 4 sehat 5 sempurna adalah konsep makanan sehat yang dikampanyekan pemerintah sejak tahun 1955. Dalam konsep 4 sehat 5 sempurna, makanan sehat adalah makanan yang mengandung 4 sumber nutrisi yaitu makanan pokok, lauk pauk, sayur-sayuran, buah-buahan, dan disempurnakan dengan susu. Jika dilihat dari kandungannya, makanan 4 sehat 5 sempurna adalah makanan yang mengandung karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh.","4 sehat 5 sempurna: makanan pokok, lauk pauk, sayur-mayur, buah-buahan, disempurnakan dengan susu. ",41.0,analisis_essay,0.41,41,240,132,224,256,176,134
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"Makanan 4 sehat 5 sempurna adalah konsep makanan sehat yang dikampanyekan pemerintah sejak tahun 1955. Dalam konsep 4 sehat 5 sempurna, makanan sehat adalah makanan yang mengandung 4 sumber nutrisi yaitu makanan pokok, lauk pauk, sayur-sayuran, buah-buahan, dan disempurnakan dengan susu. Jika dilihat dari kandungannya, makanan 4 sehat 5 sempurna adalah makanan yang mengandung karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh.","makanan pokok, lauk pauk, sayur-mayur, buah-buahan, dan disempurnakan dengan susu bila mampu, menjadi lima sempurna. ",42.0,analisis_essay,0.42,42,246,134,229,263,177,136
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"Makanan 4 sehat 5 sempurna adalah konsep makanan sehat yang dikampanyekan pemerintah sejak tahun 1955. Dalam konsep 4 sehat 5 sempurna, makanan sehat adalah makanan yang mengandung 4 sumber nutrisi yaitu makanan pokok, lauk pauk, sayur-sayuran, buah-buahan, dan disempurnakan dengan susu. Jika dilihat dari kandungannya, makanan 4 sehat 5 sempurna adalah makanan yang mengandung karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh.",makan 4 kali tambah 1 kali ngopi ,5.0,analisis_essay,0.05,5,205,113,193,226,151,115
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"Makanan 4 sehat 5 sempurna adalah konsep makanan sehat yang dikampanyekan pemerintah sejak tahun 1955. Dalam konsep 4 sehat 5 sempurna, makanan sehat adalah makanan yang mengandung 4 sumber nutrisi yaitu makanan pokok, lauk pauk, sayur-sayuran, buah-buahan, dan disempurnakan dengan susu. Jika dilihat dari kandungannya, makanan 4 sehat 5 sempurna adalah makanan yang mengandung karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh.","makanan yang dianjurkan untuk mencukupi segala kebutuhan tubuh yang berisi nasi, lauk pauk, sayur, buah, dan susu di setiap menunya ",47.0,analisis_essay,0.47,47,246,132,231,267,178,134
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"Makanan 4 sehat 5 sempurna adalah konsep makanan sehat yang dikampanyekan pemerintah sejak tahun 1955. Dalam konsep 4 sehat 5 sempurna, makanan sehat adalah makanan yang mengandung 4 sumber nutrisi yaitu makanan pokok, lauk pauk, sayur-sayuran, buah-buahan, dan disempurnakan dengan susu. Jika dilihat dari kandungannya, makanan 4 sehat 5 sempurna adalah makanan yang mengandung karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh.","makanan gizi lengkap, dengan menu nasi, sayur, buah, ikan dan susu ",41.0,analisis_essay,0.41,41,222,121,208,238,161,123
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"Makanan 4 sehat 5 sempurna adalah konsep makanan sehat yang dikampanyekan pemerintah sejak tahun 1955. Dalam konsep 4 sehat 5 sempurna, makanan sehat adalah makanan yang mengandung 4 sumber nutrisi yaitu makanan pokok, lauk pauk, sayur-sayuran, buah-buahan, dan disempurnakan dengan susu. Jika dilihat dari kandungannya, makanan 4 sehat 5 sempurna adalah makanan yang mengandung karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh.",makanan yang memenuhi syarat sehat dan ditambahi susu untuk sempurna ,23.0,analisis_essay,0.23,23,221,117,209,237,158,119
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"Makanan 4 sehat 5 sempurna adalah konsep makanan sehat yang dikampanyekan pemerintah sejak tahun 1955. Dalam konsep 4 sehat 5 sempurna, makanan sehat adalah makanan yang mengandung 4 sumber nutrisi yaitu makanan pokok, lauk pauk, sayur-sayuran, buah-buahan, dan disempurnakan dengan susu. Jika dilihat dari kandungannya, makanan 4 sehat 5 sempurna adalah makanan yang mengandung karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh.",1. nasi 2. sayur 3. buah 4. protein 5. susu ,28.0,analisis_essay,0.28,28,214,121,201,230,159,123
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"Makanan 4 sehat 5 sempurna adalah konsep makanan sehat yang dikampanyekan pemerintah sejak tahun 1955. Dalam konsep 4 sehat 5 sempurna, makanan sehat adalah makanan yang mengandung 4 sumber nutrisi yaitu makanan pokok, lauk pauk, sayur-sayuran, buah-buahan, dan disempurnakan dengan susu. Jika dilihat dari kandungannya, makanan 4 sehat 5 sempurna adalah makanan yang mengandung karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh.",-nasi -lauk pauk -sayur -buah -susu,31.0,analisis_essay,0.31,31,212,118,205,230,157,120
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,"Otak merupakan bagian terpenting dari tubuh manusia. Segala aktivitas akan dikoordinasikan dengan otak sebelum dijalankan oleh bagian tubuh. Pikiran positif akan menghindarkan anda dari stres, meningkatkan rasa percaya diri serta menjaga kinerja organ tubuh lainnya tetap maksimal.",karena fikiran bisa mempengaruhi kondisi tubuh kita ,26.0,analisis_essay,0.26,26,154,70,156,160,102,72
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,"Otak merupakan bagian terpenting dari tubuh manusia. Segala aktivitas akan dikoordinasikan dengan otak sebelum dijalankan oleh bagian tubuh. Pikiran positif akan menghindarkan anda dari stres, meningkatkan rasa percaya diri serta menjaga kinerja organ tubuh lainnya tetap maksimal.","berpikir positif sangat penting untuk kesehatan, karna jiwa yang positif melahirkan raga yang sehat ",30.0,analisis_essay,0.3,30,171,78,173,175,117,80
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,"Otak merupakan bagian terpenting dari tubuh manusia. Segala aktivitas akan dikoordinasikan dengan otak sebelum dijalankan oleh bagian tubuh. Pikiran positif akan menghindarkan anda dari stres, meningkatkan rasa percaya diri serta menjaga kinerja organ tubuh lainnya tetap maksimal.",Menyebabkan kondisi yang positif pada jiwa seseorang. ,22.0,analisis_essay,0.22,22,156,71,159,161,103,73
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,"Otak merupakan bagian terpenting dari tubuh manusia. Segala aktivitas akan dikoordinasikan dengan otak sebelum dijalankan oleh bagian tubuh. Pikiran positif akan menghindarkan anda dari stres, meningkatkan rasa percaya diri serta menjaga kinerja organ tubuh lainnya tetap maksimal.",berfikir secara bijaksana dan menghindari hidup yang merugukan diri sendiri ,20.0,analisis_essay,0.2,20,161,75,162,166,112,77
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,"Otak merupakan bagian terpenting dari tubuh manusia. Segala aktivitas akan dikoordinasikan dengan otak sebelum dijalankan oleh bagian tubuh. Pikiran positif akan menghindarkan anda dari stres, meningkatkan rasa percaya diri serta menjaga kinerja organ tubuh lainnya tetap maksimal.",dengan berfikir positif maka manusia akan berfikir yang baik untuk kesehatannya. sehingga mendorong individu untuk selalu melakukan pola hidup sehat setiap harinya. ,30.0,analisis_essay,0.3,30,198,87,197,202,129,89
